"Step","IQL_CNN_blox_baseline__20241210_210318 - blue_player1_reward","IQL_CNN_blox_baseline__20241210_210318 - blue_player1_reward__MIN","IQL_CNN_blox_baseline__20241210_210318 - blue_player1_reward__MAX"
"107","0.8700000000000004","0.8700000000000004","0.8700000000000004"
"434","5.539999999999983","5.539999999999983","5.539999999999983"
"647","1.3500000000000008","1.3500000000000008","1.3500000000000008"
"818","0.8300000000000005","0.8300000000000005","0.8300000000000005"
"989","0.4200000000000002","0.4200000000000002","0.4200000000000002"
"1158","0.7000000000000004","0.7000000000000004","0.7000000000000004"
"1403","2.6799999999999935","2.6799999999999935","2.6799999999999935"
"1596","1.0800000000000005","1.0800000000000005","1.0800000000000005"
"1861","1.9000000000000015","1.9000000000000015","1.9000000000000015"
"2038","1.340000000000001","1.340000000000001","1.340000000000001"
"2371","3.8699999999999957","3.8699999999999957","3.8699999999999957"
"2572","1.0800000000000007","1.0800000000000007","1.0800000000000007"
"2737","1.1300000000000008","1.1300000000000008","1.1300000000000008"
"2938","1.310000000000001","1.310000000000001","1.310000000000001"
"3545","6.609999999999979","6.609999999999979","6.609999999999979"
"3716","1.0400000000000007","1.0400000000000007","1.0400000000000007"
"3885","1.0700000000000007","1.0700000000000007","1.0700000000000007"
"4294","5.399999999999969","5.399999999999969","5.399999999999969"
"4483","1.0300000000000007","1.0300000000000007","1.0300000000000007"
"4772","2.609999999999996","2.609999999999996","2.609999999999996"
"4937","0.8200000000000004","0.8200000000000004","0.8200000000000004"
"5130","1.0700000000000007","1.0700000000000007","1.0700000000000007"
"5737","8.809999999999958","8.809999999999958","8.809999999999958"
"5946","1.320000000000001","1.320000000000001","1.320000000000001"
"6307","3.469999999999991","3.469999999999991","3.469999999999991"
"6500","1.430000000000001","1.430000000000001","1.430000000000001"
"6681","1.2900000000000007","1.2900000000000007","1.2900000000000007"
"6982","2.190000000000001","2.190000000000001","2.190000000000001"
"7589","11.88999999999995","11.88999999999995","11.88999999999995"
"7778","1.3400000000000007","1.3400000000000007","1.3400000000000007"
"7953","1.1900000000000006","1.1900000000000006","1.1900000000000006"
"8162","0.9400000000000006","0.9400000000000006","0.9400000000000006"
"8335","0.7700000000000005","0.7700000000000005","0.7700000000000005"
"8514","0.9000000000000005","0.9000000000000005","0.9000000000000005"
"8715","0.9800000000000006","0.9800000000000006","0.9800000000000006"
"8952","1.0800000000000007","1.0800000000000007","1.0800000000000007"
"9197","4.089999999999989","4.089999999999989","4.089999999999989"
"9366","1.5400000000000007","1.5400000000000007","1.5400000000000007"
"9537","0.7100000000000004","0.7100000000000004","0.7100000000000004"
"10144","9.779999999999967","9.779999999999967","9.779999999999967"
"10473","3.4899999999999842","3.4899999999999842","3.4899999999999842"
"10790","3.1599999999999913","3.1599999999999913","3.1599999999999913"
"10971","2.429999999999998","2.429999999999998","2.429999999999998"
"11264","3.5599999999999934","3.5599999999999934","3.5599999999999934"
"11533","3.9299999999999904","3.9299999999999904","3.9299999999999904"
"12140","12.15999999999995","12.15999999999995","12.15999999999995"
"12311","0.9300000000000005","0.9300000000000005","0.9300000000000005"
"12480","0.8900000000000006","0.8900000000000006","0.8900000000000006"
"12657","0.6600000000000004","0.6600000000000004","0.6600000000000004"
"13264","10.329999999999956","10.329999999999956","10.329999999999956"
"13449","1.0400000000000007","1.0400000000000007","1.0400000000000007"
"13626","0.7900000000000005","0.7900000000000005","0.7900000000000005"
"13969","2.1900000000000004","2.1900000000000004","2.1900000000000004"
"14264","3.599999999999993","3.599999999999993","3.599999999999993"
"14871","4.649999999999965","4.649999999999965","4.649999999999965"
"15110","2.7499999999999933","2.7499999999999933","2.7499999999999933"
"15283","0.9300000000000006","0.9300000000000006","0.9300000000000006"
"15488","1.0300000000000005","1.0300000000000005","1.0300000000000005"
"16095","8.689999999999959","8.689999999999959","8.689999999999959"
"16298","1.9300000000000013","1.9300000000000013","1.9300000000000013"
"16897","12.04999999999995","12.04999999999995","12.04999999999995"
"17070","1.2800000000000005","1.2800000000000005","1.2800000000000005"
"17245","1.4300000000000004","1.4300000000000004","1.4300000000000004"
"17458","1.8400000000000007","1.8400000000000007","1.8400000000000007"
"17653","0.7500000000000004","0.7500000000000004","0.7500000000000004"
"17824","0.7200000000000003","0.7200000000000003","0.7200000000000003"
"18005","3.629999999999998","3.629999999999998","3.629999999999998"
"18612","6.269999999999975","6.269999999999975","6.269999999999975"
"18989","3.1099999999999897","3.1099999999999897","3.1099999999999897"
"19276","2.7899999999999907","2.7899999999999907","2.7899999999999907"
"19865","8.049999999999962","8.049999999999962","8.049999999999962"
"20042","1.4800000000000006","1.4800000000000006","1.4800000000000006"
"20649","7.429999999999966","7.429999999999966","7.429999999999966"
"20822","0.8900000000000006","0.8900000000000006","0.8900000000000006"
"21017","0.6900000000000004","0.6900000000000004","0.6900000000000004"
"21306","4.409999999999993","4.409999999999993","4.409999999999993"
"21483","0.6200000000000003","0.6200000000000003","0.6200000000000003"
"21684","0.8400000000000005","0.8400000000000005","0.8400000000000005"
"21859","0.8600000000000004","0.8600000000000004","0.8600000000000004"
"22324","5.399999999999968","5.399999999999968","5.399999999999968"
"22501","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"22714","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"22903","0.8900000000000006","0.8900000000000006","0.8900000000000006"
"23074","1.5100000000000002","1.5100000000000002","1.5100000000000002"
"23409","4.73999999999998","4.73999999999998","4.73999999999998"
"23598","1.1400000000000006","1.1400000000000006","1.1400000000000006"
"23935","4.15999999999999","4.15999999999999","4.15999999999999"
"24128","1.0600000000000007","1.0600000000000007","1.0600000000000007"
"24317","0.7700000000000005","0.7700000000000005","0.7700000000000005"
"24924","10.019999999999941","10.019999999999941","10.019999999999941"
"25113","5.2899999999999965","5.2899999999999965","5.2899999999999965"
"25294","0.9300000000000006","0.9300000000000006","0.9300000000000006"
"25471","0.7000000000000005","0.7000000000000005","0.7000000000000005"
"25660","0.8400000000000004","0.8400000000000004","0.8400000000000004"
"25853","1.6500000000000008","1.6500000000000008","1.6500000000000008"
"26182","3.0499999999999936","3.0499999999999936","3.0499999999999936"
"26363","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"26532","0.5900000000000003","0.5900000000000003","0.5900000000000003"
"26731","1.1200000000000006","1.1200000000000006","1.1200000000000006"
"26930","1.2400000000000007","1.2400000000000007","1.2400000000000007"