"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player1_reward__MAX"
"302","2.009999999999993","2.009999999999993","2.009999999999993"
"608","14.269999999999976","14.269999999999976","14.269999999999976"
"914","12.279999999999976","12.279999999999976","12.279999999999976"
"1220","30.53000000000013","30.53000000000013","30.53000000000013"
"1526","5.889999999999986","5.889999999999986","5.889999999999986"
"1832","1.0700000000000012","1.0700000000000012","1.0700000000000012"
"2138","-8.09","-8.09","-8.09"
"2444","19.34","19.34","19.34"
"2750","5.100000000000001","5.100000000000001","5.100000000000001"
"3056","20.92000000000006","20.92000000000006","20.92000000000006"
"3362","32.00000000000002","32.00000000000002","32.00000000000002"
"3668","14.339999999999929","14.339999999999929","14.339999999999929"
"3974","9.429999999999978","9.429999999999978","9.429999999999978"
"4280","18.440000000000087","18.440000000000087","18.440000000000087"
"4586","19.650000000000023","19.650000000000023","19.650000000000023"
"4892","-4.319999999999982","-4.319999999999982","-4.319999999999982"
"5198","0.20999999999999253","0.20999999999999253","0.20999999999999253"
"5504","-4.9699999999999935","-4.9699999999999935","-4.9699999999999935"
"5810","12.70000000000002","12.70000000000002","12.70000000000002"
"6116","-6.990000000000003","-6.990000000000003","-6.990000000000003"
"6422","11.589999999999991","11.589999999999991","11.589999999999991"
"6728","-4.999999999999992","-4.999999999999992","-4.999999999999992"
"7034","2.889999999999987","2.889999999999987","2.889999999999987"
"7340","0.6399999999999924","0.6399999999999924","0.6399999999999924"
"7646","2.309999999999994","2.309999999999994","2.309999999999994"
"7952","12.56999999999996","12.56999999999996","12.56999999999996"
"8258","-5.769999999999994","-5.769999999999994","-5.769999999999994"
"8564","-0.8000000000000034","-0.8000000000000034","-0.8000000000000034"
"8870","-3.2800000000000007","-3.2800000000000007","-3.2800000000000007"
"9176","2.6499999999999932","2.6499999999999932","2.6499999999999932"
"9482","1.0299999999999971","1.0299999999999971","1.0299999999999971"
"9788","15.589999999999964","15.589999999999964","15.589999999999964"
"10094","5.8600000000000065","5.8600000000000065","5.8600000000000065"
"10400","9.269999999999975","9.269999999999975","9.269999999999975"
"10706","58.8900000000001","58.8900000000001","58.8900000000001"
"11012","2.540000000000001","2.540000000000001","2.540000000000001"
"11318","-2.8100000000000094","-2.8100000000000094","-2.8100000000000094"
"11624","9.009999999999986","9.009999999999986","9.009999999999986"
"11930","-2.1799999999999993","-2.1799999999999993","-2.1799999999999993"
"12236","3.969999999999999","3.969999999999999","3.969999999999999"
"12542","-21.47000000000006","-21.47000000000006","-21.47000000000006"
"12848","1.639999999999991","1.639999999999991","1.639999999999991"
"13154","1.1400000000000023","1.1400000000000023","1.1400000000000023"
"13460","-12.250000000000078","-12.250000000000078","-12.250000000000078"
"13766","11.83999999999997","11.83999999999997","11.83999999999997"
"14072","-9.200000000000037","-9.200000000000037","-9.200000000000037"
"14378","-4.549999999999992","-4.549999999999992","-4.549999999999992"
"14684","7.359999999999991","7.359999999999991","7.359999999999991"
"14990","-1.5000000000000107","-1.5000000000000107","-1.5000000000000107"
"15296","9.379999999999983","9.379999999999983","9.379999999999983"
"15602","-27.139999999999997","-27.139999999999997","-27.139999999999997"
"15908","-22.139999999999958","-22.139999999999958","-22.139999999999958"
"16214","2.51","2.51","2.51"
"16520","-13.350000000000028","-13.350000000000028","-13.350000000000028"
"16826","0.7900000000000051","0.7900000000000051","0.7900000000000051"
"17132","5.6099999999999985","5.6099999999999985","5.6099999999999985"
"17438","-0.12999999999999892","-0.12999999999999892","-0.12999999999999892"
"17744","-8.810000000000047","-8.810000000000047","-8.810000000000047"
"18050","-0.3600000000000072","-0.3600000000000072","-0.3600000000000072"
"18356","10.699999999999989","10.699999999999989","10.699999999999989"
"18662","-24.980000000000036","-24.980000000000036","-24.980000000000036"
"18968","-7.010000000000023","-7.010000000000023","-7.010000000000023"
"19274","1.8400000000000167","1.8400000000000167","1.8400000000000167"
"19580","-8.410000000000021","-8.410000000000021","-8.410000000000021"
"19886","-25.549999999999994","-25.549999999999994","-25.549999999999994"
"20192","11.549999999999986","11.549999999999986","11.549999999999986"
"20498","-5.240000000000011","-5.240000000000011","-5.240000000000011"
"20804","-4.1799999999999775","-4.1799999999999775","-4.1799999999999775"
"21110","15.249999999999991","15.249999999999991","15.249999999999991"
"21416","2.5999999999999748","2.5999999999999748","2.5999999999999748"
"21722","-24.539999999999992","-24.539999999999992","-24.539999999999992"
"22028","-9.970000000000015","-9.970000000000015","-9.970000000000015"
"22334","2.4299999999999735","2.4299999999999735","2.4299999999999735"
"22640","2.7500000000000027","2.7500000000000027","2.7500000000000027"
"22946","14.090000000000009","14.090000000000009","14.090000000000009"
"23252","-16.75999999999991","-16.75999999999991","-16.75999999999991"
"23558","22.09000000000003","22.09000000000003","22.09000000000003"
"23864","-0.10000000000001306","-0.10000000000001306","-0.10000000000001306"
"24170","0.7799999999999823","0.7799999999999823","0.7799999999999823"
"24476","-8.920000000000046","-8.920000000000046","-8.920000000000046"
"24782","-11.279999999999983","-11.279999999999983","-11.279999999999983"
"25088","10.279999999999994","10.279999999999994","10.279999999999994"
"25394","-24.95999999999997","-24.95999999999997","-24.95999999999997"
"25700","-18.59000000000001","-18.59000000000001","-18.59000000000001"
"26006","-1.6200000000000117","-1.6200000000000117","-1.6200000000000117"
"26312","-5.309999999999991","-5.309999999999991","-5.309999999999991"
"26618","-9.640000000000004","-9.640000000000004","-9.640000000000004"
"26924","-15.74000000000005","-15.74000000000005","-15.74000000000005"
"27230","-25.429999999999968","-25.429999999999968","-25.429999999999968"
"27536","10.829999999999963","10.829999999999963","10.829999999999963"
"27842","-28.400000000000027","-28.400000000000027","-28.400000000000027"
"28148","-25.279999999999973","-25.279999999999973","-25.279999999999973"
"28454","-26.12","-26.12","-26.12"
"28760","-29.769999999999953","-29.769999999999953","-29.769999999999953"
"29066","2.3600000000000034","2.3600000000000034","2.3600000000000034"
"29372","-1.3899999999999992","-1.3899999999999992","-1.3899999999999992"
"29678","-0.3100000000000071","-0.3100000000000071","-0.3100000000000071"
"29984","3.989999999999991","3.989999999999991","3.989999999999991"
"30290","18.209999999999972","18.209999999999972","18.209999999999972"
"30596","2.5299999999999865","2.5299999999999865","2.5299999999999865"